"UniqueID","Pplr.fctr","Pplr.fctr.All.X..rcv.glmnet.prob","Pplr.fctr.All.X..rcv.glmnet","Pplr.fctr.All.X..rcv.glmnet.err","Pplr.fctr.All.X..rcv.glmnet.err.abs","Pplr.fctr.All.X..rcv.glmnet.is.acc"
5024,"N",0.122715862438112,"Y",TRUE,0.122715862438112,FALSE
5611,"N",0.156757383123629,"Y",TRUE,0.156757383123629,FALSE
5735,"N",0.122783349037137,"Y",TRUE,0.122783349037137,FALSE
5832,"N",0.167007335804262,"Y",TRUE,0.167007335804262,FALSE
6528,"N",0.138018766025675,"Y",TRUE,0.138018766025675,FALSE
4377,"N",0.555852074191442,"Y",TRUE,0.555852074191442,FALSE
5523,"N",0.558012869334884,"Y",TRUE,0.558012869334884,FALSE
195,"N",0.0419396587551924,"N",FALSE,0.0419396587551924,TRUE
290,"N",0.0671422233413055,"N",FALSE,0.0671422233413055,TRUE
549,"N",0.0912937663844762,"N",FALSE,0.0912937663844762,TRUE
552,"N",0.042098343561504,"N",FALSE,0.042098343561504,TRUE
642,"N",0.0691329265400947,"N",FALSE,0.0691329265400947,TRUE
643,"N",0.0477085346007363,"N",FALSE,0.0477085346007363,TRUE
644,"N",0.0432126042779889,"N",FALSE,0.0432126042779889,TRUE
737,"N",0.122283005663891,"Y",TRUE,0.122283005663891,FALSE
749,"N",0.04219904558813,"N",FALSE,0.04219904558813,TRUE
783,"N",0.0954781188693111,"N",FALSE,0.0954781188693111,TRUE
831,"N",0.0646380029356639,"N",FALSE,0.0646380029356639,TRUE
835,"N",0.0366824116400013,"N",FALSE,0.0366824116400013,TRUE
837,"N",0.0637316324107857,"N",FALSE,0.0637316324107857,TRUE
906,"N",0.0871093050575163,"N",FALSE,0.0871093050575163,TRUE
1143,"N",0.04967312196911,"N",FALSE,0.04967312196911,TRUE
1181,"N",0.19191523404982,"Y",TRUE,0.19191523404982,FALSE
1221,"N",0.0715224462498791,"N",FALSE,0.0715224462498791,TRUE
1225,"N",0.0549486723960019,"N",FALSE,0.0549486723960019,TRUE
1229,"N",0.0622890044626229,"N",FALSE,0.0622890044626229,TRUE
1266,"N",0.222924675488591,"Y",TRUE,0.222924675488591,FALSE
1320,"N",0.0351320874634139,"N",FALSE,0.0351320874634139,TRUE
1592,"N",0.071877673520868,"N",FALSE,0.071877673520868,TRUE
1601,"N",0.0835054126291816,"N",FALSE,0.0835054126291816,TRUE
1722,"N",0.0428019497586111,"N",FALSE,0.0428019497586111,TRUE
1783,"N",0.142422559951858,"Y",TRUE,0.142422559951858,FALSE
1841,"N",0.0805805694128919,"N",FALSE,0.0805805694128919,TRUE
1933,"N",0.152282143642936,"Y",TRUE,0.152282143642936,FALSE
1956,"N",0.0513811949954201,"N",FALSE,0.0513811949954201,TRUE
1957,"N",0.0804427668675808,"N",FALSE,0.0804427668675808,TRUE
1961,"N",0.0365465474003934,"N",FALSE,0.0365465474003934,TRUE
1964,"N",0.0643877204630475,"N",FALSE,0.0643877204630475,TRUE
2232,"N",0.0681432453137894,"N",FALSE,0.0681432453137894,TRUE
2335,"N",0.0483002977666034,"N",FALSE,0.0483002977666034,TRUE
2341,"N",0.0655569531872927,"N",FALSE,0.0655569531872927,TRUE
2448,"N",0.0685948469146545,"N",FALSE,0.0685948469146545,TRUE
2551,"N",0.0370648117199249,"N",FALSE,0.0370648117199249,TRUE
2789,"N",0.0613021401291582,"N",FALSE,0.0613021401291582,TRUE
2887,"N",0.0567779424784908,"N",FALSE,0.0567779424784908,TRUE
2888,"N",0.037024130323412,"N",FALSE,0.037024130323412,TRUE
2926,"N",0.112020220145701,"Y",TRUE,0.112020220145701,FALSE
2984,"N",0.06578675926865,"N",FALSE,0.06578675926865,TRUE
3081,"N",0.035749989724391,"N",FALSE,0.035749989724391,TRUE
3286,"N",0.0511966242090067,"N",FALSE,0.0511966242090067,TRUE
3372,"N",0.0424482625323807,"N",FALSE,0.0424482625323807,TRUE
3383,"N",0.0818707957365351,"N",FALSE,0.0818707957365351,TRUE
3509,"N",0.127223993698814,"Y",TRUE,0.127223993698814,FALSE
3581,"N",0.0551014079443124,"N",FALSE,0.0551014079443124,TRUE
3675,"N",0.0752946935354141,"N",FALSE,0.0752946935354141,TRUE
3678,"N",0.0478337371710646,"N",FALSE,0.0478337371710646,TRUE
3685,"N",0.0665312784206029,"N",FALSE,0.0665312784206029,TRUE
3913,"N",0.0623378811103311,"N",FALSE,0.0623378811103311,TRUE
3918,"N",0.0393873818479008,"N",FALSE,0.0393873818479008,TRUE
3920,"N",0.0598935285981634,"N",FALSE,0.0598935285981634,TRUE
4098,"N",0.0638632368008586,"N",FALSE,0.0638632368008586,TRUE
4202,"N",0.0441188698981123,"N",FALSE,0.0441188698981123,TRUE
4215,"N",0.0659320593323896,"N",FALSE,0.0659320593323896,TRUE
4328,"N",0.0601978998585067,"N",FALSE,0.0601978998585067,TRUE
4436,"N",0.0645025890808323,"N",FALSE,0.0645025890808323,TRUE
4705,"N",0.130595335000543,"Y",TRUE,0.130595335000543,FALSE
4720,"N",0.0392849694604211,"N",FALSE,0.0392849694604211,TRUE
4723,"N",0.065542112733046,"N",FALSE,0.065542112733046,TRUE
4930,"N",0.0716781797362779,"N",FALSE,0.0716781797362779,TRUE
4977,"N",0.144542942947551,"Y",TRUE,0.144542942947551,FALSE
5053,"N",0.208366502921057,"Y",TRUE,0.208366502921057,FALSE
5078,"N",0.102643302890677,"Y",TRUE,0.102643302890677,FALSE
5113,"N",0.0647403940519942,"N",FALSE,0.0647403940519942,TRUE
5192,"N",0.115694541438665,"Y",TRUE,0.115694541438665,FALSE
5322,"N",0.0373040596499344,"N",FALSE,0.0373040596499344,TRUE
5401,"N",0.0713365626877891,"N",FALSE,0.0713365626877891,TRUE
5441,"N",0.190885064810829,"Y",TRUE,0.190885064810829,FALSE
5574,"N",0.0538192121305765,"N",FALSE,0.0538192121305765,TRUE
5592,"N",0.0375189536091017,"N",FALSE,0.0375189536091017,TRUE
5899,"N",0.0823468705727257,"N",FALSE,0.0823468705727257,TRUE
5991,"N",0.0731686272071363,"N",FALSE,0.0731686272071363,TRUE
6091,"N",0.0369425089831036,"N",FALSE,0.0369425089831036,TRUE
6187,"N",0.0459167945078728,"N",FALSE,0.0459167945078728,TRUE
6193,"N",0.0731581074197424,"N",FALSE,0.0731581074197424,TRUE
6299,"N",0.0610648036502628,"N",FALSE,0.0610648036502628,TRUE
6379,"N",0.0816493449391749,"N",FALSE,0.0816493449391749,TRUE
6381,"N",0.0502248324062024,"N",FALSE,0.0502248324062024,TRUE
6430,"N",0.053821489088498,"N",FALSE,0.053821489088498,TRUE
6445,"N",0.0556164317855637,"N",FALSE,0.0556164317855637,TRUE
3,"N",0.185507057946991,"Y",TRUE,0.185507057946991,FALSE
29,"N",0.0789270595520074,"N",FALSE,0.0789270595520074,TRUE
42,"N",0.102484743498344,"Y",TRUE,0.102484743498344,FALSE
83,"N",0.100111066565958,"Y",TRUE,0.100111066565958,FALSE
90,"N",0.0689441513878163,"N",FALSE,0.0689441513878163,TRUE
96,"N",0.0209426776556139,"N",FALSE,0.0209426776556139,TRUE
97,"N",0.0669801201713516,"N",FALSE,0.0669801201713516,TRUE
127,"N",0.127289671157751,"Y",TRUE,0.127289671157751,FALSE
161,"N",0.104182012634469,"Y",TRUE,0.104182012634469,FALSE
170,"N",0.0729461078939715,"N",FALSE,0.0729461078939715,TRUE
184,"N",0.0208421436625873,"N",FALSE,0.0208421436625873,TRUE
191,"N",0.0726022865728131,"N",FALSE,0.0726022865728131,TRUE
192,"N",0.0673775057327006,"N",FALSE,0.0673775057327006,TRUE
204,"N",0.157472105992358,"Y",TRUE,0.157472105992358,FALSE
244,"N",0.0920279208485186,"N",FALSE,0.0920279208485186,TRUE
262,"N",0.0849099580315393,"N",FALSE,0.0849099580315393,TRUE
281,"N",0.0199235397524877,"N",FALSE,0.0199235397524877,TRUE
322,"N",0.15311203184987,"Y",TRUE,0.15311203184987,FALSE
354,"N",0.207985440577206,"Y",TRUE,0.207985440577206,FALSE
365,"N",0.105625549792192,"Y",TRUE,0.105625549792192,FALSE
453,"N",0.14012289977911,"Y",TRUE,0.14012289977911,FALSE
458,"N",0.148992493139719,"Y",TRUE,0.148992493139719,FALSE
475,"N",0.106379481064021,"Y",TRUE,0.106379481064021,FALSE
486,"N",0.0993666033654212,"N",FALSE,0.0993666033654212,TRUE
497,"N",0.0920659623093068,"N",FALSE,0.0920659623093068,TRUE
501,"N",0.110434405982992,"Y",TRUE,0.110434405982992,FALSE
508,"N",0.15099123396223,"Y",TRUE,0.15099123396223,FALSE
521,"N",0.0661408350188299,"N",FALSE,0.0661408350188299,TRUE
524,"N",0.0812214271148704,"N",FALSE,0.0812214271148704,TRUE
527,"N",0.0738197893753599,"N",FALSE,0.0738197893753599,TRUE
532,"N",0.0971405578547155,"N",FALSE,0.0971405578547155,TRUE
546,"N",0.0769881168924788,"N",FALSE,0.0769881168924788,TRUE
593,"N",0.090766334359166,"N",FALSE,0.090766334359166,TRUE
609,"N",0.0749448228299407,"N",FALSE,0.0749448228299407,TRUE
666,"N",0.113693858904642,"Y",TRUE,0.113693858904642,FALSE
669,"N",0.104031030130906,"Y",TRUE,0.104031030130906,FALSE
671,"N",0.119838434711759,"Y",TRUE,0.119838434711759,FALSE
721,"N",0.0771103292690411,"N",FALSE,0.0771103292690411,TRUE
744,"N",0.071831483800979,"N",FALSE,0.071831483800979,TRUE
751,"N",0.117193922644213,"Y",TRUE,0.117193922644213,FALSE
757,"N",0.180251553437273,"Y",TRUE,0.180251553437273,FALSE
775,"N",0.104971469494648,"Y",TRUE,0.104971469494648,FALSE
807,"N",0.0754269515612306,"N",FALSE,0.0754269515612306,TRUE
830,"N",0.131691915102859,"Y",TRUE,0.131691915102859,FALSE
851,"N",0.0821581777222545,"N",FALSE,0.0821581777222545,TRUE
865,"N",0.0897975404709151,"N",FALSE,0.0897975404709151,TRUE
968,"N",0.17099439284928,"Y",TRUE,0.17099439284928,FALSE
1031,"N",0.0965815009739805,"N",FALSE,0.0965815009739805,TRUE
1044,"N",0.0674743097715096,"N",FALSE,0.0674743097715096,TRUE
1075,"N",0.0804408837692908,"N",FALSE,0.0804408837692908,TRUE
1108,"N",0.0937302604395105,"N",FALSE,0.0937302604395105,TRUE
1114,"N",0.0761256541288625,"N",FALSE,0.0761256541288625,TRUE
1130,"N",0.0840365523242094,"N",FALSE,0.0840365523242094,TRUE
1146,"N",0.0697018777585673,"N",FALSE,0.0697018777585673,TRUE
1164,"N",0.095187962685168,"N",FALSE,0.095187962685168,TRUE
1169,"N",0.111124638765914,"Y",TRUE,0.111124638765914,FALSE
1185,"N",0.0669873699872055,"N",FALSE,0.0669873699872055,TRUE
1207,"N",0.156378011011881,"Y",TRUE,0.156378011011881,FALSE
1235,"N",0.18212765820146,"Y",TRUE,0.18212765820146,FALSE
1237,"N",0.177422208370705,"Y",TRUE,0.177422208370705,FALSE
1249,"N",0.114961316398886,"Y",TRUE,0.114961316398886,FALSE
1251,"N",0.118232269068172,"Y",TRUE,0.118232269068172,FALSE
1262,"N",0.0898558800570845,"N",FALSE,0.0898558800570845,TRUE
1285,"N",0.0817497384803803,"N",FALSE,0.0817497384803803,TRUE
1300,"N",0.0840485678269301,"N",FALSE,0.0840485678269301,TRUE
1330,"N",0.162225679947415,"Y",TRUE,0.162225679947415,FALSE
1395,"N",0.150077055247222,"Y",TRUE,0.150077055247222,FALSE
1446,"N",0.126209333026732,"Y",TRUE,0.126209333026732,FALSE
1447,"N",0.159166556758847,"Y",TRUE,0.159166556758847,FALSE
1501,"N",0.098929550657627,"N",FALSE,0.098929550657627,TRUE
1537,"N",0.0792371083109647,"N",FALSE,0.0792371083109647,TRUE
1542,"N",0.145525946969305,"Y",TRUE,0.145525946969305,FALSE
1594,"N",0.0692591058360172,"N",FALSE,0.0692591058360172,TRUE
1627,"N",0.144126488038609,"Y",TRUE,0.144126488038609,FALSE
1652,"N",0.0893366207825845,"N",FALSE,0.0893366207825845,TRUE
1676,"N",0.0727696680314292,"N",FALSE,0.0727696680314292,TRUE
1699,"N",0.0775374058543475,"N",FALSE,0.0775374058543475,TRUE
1705,"N",0.16351307175886,"Y",TRUE,0.16351307175886,FALSE
1712,"N",0.076551949931717,"N",FALSE,0.076551949931717,TRUE
1737,"N",0.155090551766399,"Y",TRUE,0.155090551766399,FALSE
1739,"N",0.0919458653684096,"N",FALSE,0.0919458653684096,TRUE
1774,"N",0.112093356406054,"Y",TRUE,0.112093356406054,FALSE
1802,"N",0.107984597630612,"Y",TRUE,0.107984597630612,FALSE
1813,"N",0.0793008733888027,"N",FALSE,0.0793008733888027,TRUE
1833,"N",0.0849900963096468,"N",FALSE,0.0849900963096468,TRUE
1836,"N",0.0696746104612228,"N",FALSE,0.0696746104612228,TRUE
1846,"N",0.0779830125029785,"N",FALSE,0.0779830125029785,TRUE
1875,"N",0.103495993053795,"Y",TRUE,0.103495993053795,FALSE
1906,"N",0.149158918408883,"Y",TRUE,0.149158918408883,FALSE
1909,"N",0.0966610752060816,"N",FALSE,0.0966610752060816,TRUE
1916,"N",0.0897642185571953,"N",FALSE,0.0897642185571953,TRUE
1942,"N",0.0628680757191945,"N",FALSE,0.0628680757191945,TRUE
1946,"N",0.179548360761857,"Y",TRUE,0.179548360761857,FALSE
2001,"N",0.0951866117838661,"N",FALSE,0.0951866117838661,TRUE
2018,"N",0.141114925838068,"Y",TRUE,0.141114925838068,FALSE
2023,"N",0.0922110051414848,"N",FALSE,0.0922110051414848,TRUE
2038,"N",0.127744245053087,"Y",TRUE,0.127744245053087,FALSE
2164,"N",0.102533451746014,"Y",TRUE,0.102533451746014,FALSE
2206,"N",0.0879782076603435,"N",FALSE,0.0879782076603435,TRUE
2212,"N",0.078165605683432,"N",FALSE,0.078165605683432,TRUE
2214,"N",0.0696050001421733,"N",FALSE,0.0696050001421733,TRUE
2231,"N",0.060464952037344,"N",FALSE,0.060464952037344,TRUE
2235,"N",0.0842161079355408,"N",FALSE,0.0842161079355408,TRUE
2237,"N",0.0590237469618838,"N",FALSE,0.0590237469618838,TRUE
2250,"N",0.15641137698026,"Y",TRUE,0.15641137698026,FALSE
2303,"N",0.0859305802718834,"N",FALSE,0.0859305802718834,TRUE
2321,"N",0.0901324579403442,"N",FALSE,0.0901324579403442,TRUE
2358,"N",0.0910904308252063,"N",FALSE,0.0910904308252063,TRUE
2367,"N",0.128622897241108,"Y",TRUE,0.128622897241108,FALSE
2373,"N",0.0928203539611987,"N",FALSE,0.0928203539611987,TRUE
2384,"N",0.0645405619971004,"N",FALSE,0.0645405619971004,TRUE
2455,"N",0.188106167057912,"Y",TRUE,0.188106167057912,FALSE
2461,"N",0.106891665933142,"Y",TRUE,0.106891665933142,FALSE
2495,"N",0.0883687511778453,"N",FALSE,0.0883687511778453,TRUE
2522,"N",0.0888348258137178,"N",FALSE,0.0888348258137178,TRUE
2561,"N",0.162147147763898,"Y",TRUE,0.162147147763898,FALSE
2580,"N",0.147172061110174,"Y",TRUE,0.147172061110174,FALSE
2592,"N",0.093172367379724,"N",FALSE,0.093172367379724,TRUE
2633,"N",0.180547628250281,"Y",TRUE,0.180547628250281,FALSE
2696,"N",0.171933380260664,"Y",TRUE,0.171933380260664,FALSE
2698,"N",0.165061475720783,"Y",TRUE,0.165061475720783,FALSE
2703,"N",0.103935776691534,"Y",TRUE,0.103935776691534,FALSE
2739,"N",0.13476869210515,"Y",TRUE,0.13476869210515,FALSE
2765,"N",0.118441706123208,"Y",TRUE,0.118441706123208,FALSE
2799,"N",0.116503166477223,"Y",TRUE,0.116503166477223,FALSE
2804,"N",0.0917718667824731,"N",FALSE,0.0917718667824731,TRUE
2841,"N",0.142494173611781,"Y",TRUE,0.142494173611781,FALSE
2843,"N",0.0912884498603054,"N",FALSE,0.0912884498603054,TRUE
2860,"N",0.0765120909646181,"N",FALSE,0.0765120909646181,TRUE
2875,"N",0.0204564842282763,"N",FALSE,0.0204564842282763,TRUE
2879,"N",0.0690368347898489,"N",FALSE,0.0690368347898489,TRUE
2891,"N",0.093155588007405,"N",FALSE,0.093155588007405,TRUE
2898,"N",0.16635488610204,"Y",TRUE,0.16635488610204,FALSE
3016,"N",0.0851945878330742,"N",FALSE,0.0851945878330742,TRUE
3029,"N",0.10547200704487,"Y",TRUE,0.10547200704487,FALSE
3051,"N",0.137300977744326,"Y",TRUE,0.137300977744326,FALSE
3058,"N",0.0824302651117364,"N",FALSE,0.0824302651117364,TRUE
3069,"N",0.176894771863438,"Y",TRUE,0.176894771863438,FALSE
3083,"N",0.0629016334742758,"N",FALSE,0.0629016334742758,TRUE
3090,"N",0.150042702239206,"Y",TRUE,0.150042702239206,FALSE
3115,"N",0.085801922319265,"N",FALSE,0.085801922319265,TRUE
3153,"N",0.114043259510661,"Y",TRUE,0.114043259510661,FALSE
3198,"N",0.1526927560144,"Y",TRUE,0.1526927560144,FALSE
3215,"N",0.173870727464953,"Y",TRUE,0.173870727464953,FALSE
3234,"N",0.105276198725057,"Y",TRUE,0.105276198725057,FALSE
3250,"N",0.139454007582784,"Y",TRUE,0.139454007582784,FALSE
3279,"N",0.0206517346222779,"N",FALSE,0.0206517346222779,TRUE
3293,"N",0.0579489792226003,"N",FALSE,0.0579489792226003,TRUE
3298,"N",0.137590101499797,"Y",TRUE,0.137590101499797,FALSE
3331,"N",0.101398492075341,"Y",TRUE,0.101398492075341,FALSE
3365,"N",0.0660869200611246,"N",FALSE,0.0660869200611246,TRUE
3369,"N",0.0203614054284163,"N",FALSE,0.0203614054284163,TRUE
3378,"N",0.131126411288812,"Y",TRUE,0.131126411288812,FALSE
3382,"N",0.0873669455293999,"N",FALSE,0.0873669455293999,TRUE
3391,"N",0.204153263258472,"Y",TRUE,0.204153263258472,FALSE
3450,"N",0.101092540369003,"Y",TRUE,0.101092540369003,FALSE
3513,"N",0.107488344898164,"Y",TRUE,0.107488344898164,FALSE
3531,"N",0.117165415267405,"Y",TRUE,0.117165415267405,FALSE
3669,"N",0.118913000565195,"Y",TRUE,0.118913000565195,FALSE
3679,"N",0.0844127051214781,"N",FALSE,0.0844127051214781,TRUE
3690,"N",0.10339455485822,"Y",TRUE,0.10339455485822,FALSE
3762,"N",0.0881216383482142,"N",FALSE,0.0881216383482142,TRUE
3769,"N",0.139579897746328,"Y",TRUE,0.139579897746328,FALSE
3779,"N",0.0681094523355147,"N",FALSE,0.0681094523355147,TRUE
3780,"N",0.0818406578195795,"N",FALSE,0.0818406578195795,TRUE
3799,"N",0.0812894410183658,"N",FALSE,0.0812894410183658,TRUE
3831,"N",0.0769127392102255,"N",FALSE,0.0769127392102255,TRUE
3872,"N",0.115133648726141,"Y",TRUE,0.115133648726141,FALSE
3902,"N",0.0203556942979833,"N",FALSE,0.0203556942979833,TRUE
3916,"N",0.074520878518039,"N",FALSE,0.074520878518039,TRUE
3929,"N",0.0822496726156204,"N",FALSE,0.0822496726156204,TRUE
3979,"N",0.0907792187783998,"N",FALSE,0.0907792187783998,TRUE
4007,"N",0.0833637349769569,"N",FALSE,0.0833637349769569,TRUE
4038,"N",0.166928336864604,"Y",TRUE,0.166928336864604,FALSE
4040,"N",0.0913244046702213,"N",FALSE,0.0913244046702213,TRUE
4065,"N",0.0888983190036642,"N",FALSE,0.0888983190036642,TRUE
4105,"N",0.0207942776462561,"N",FALSE,0.0207942776462561,TRUE
4129,"N",0.0752534348517882,"N",FALSE,0.0752534348517882,TRUE
4135,"N",0.127850058587723,"Y",TRUE,0.127850058587723,FALSE
4143,"N",0.123309854437564,"Y",TRUE,0.123309854437564,FALSE
4216,"N",0.111889474973705,"Y",TRUE,0.111889474973705,FALSE
4261,"N",0.103615152776105,"Y",TRUE,0.103615152776105,FALSE
4269,"N",0.163383774867669,"Y",TRUE,0.163383774867669,FALSE
4296,"N",0.127909280487874,"Y",TRUE,0.127909280487874,FALSE
4298,"N",0.12866340886394,"Y",TRUE,0.12866340886394,FALSE
4308,"N",0.0765529505578286,"N",FALSE,0.0765529505578286,TRUE
4350,"N",0.0975012552687237,"N",FALSE,0.0975012552687237,TRUE
4366,"N",0.10652736365157,"Y",TRUE,0.10652736365157,FALSE
4369,"N",0.104487051628896,"Y",TRUE,0.104487051628896,FALSE
4391,"N",0.0855755543605818,"N",FALSE,0.0855755543605818,TRUE
4416,"N",0.0205226817768226,"N",FALSE,0.0205226817768226,TRUE
4422,"N",0.0744859447138506,"N",FALSE,0.0744859447138506,TRUE
4453,"N",0.107373340862076,"Y",TRUE,0.107373340862076,FALSE
4455,"N",0.111185476820507,"Y",TRUE,0.111185476820507,FALSE
4461,"N",0.152367645240385,"Y",TRUE,0.152367645240385,FALSE
4502,"N",0.106007713258899,"Y",TRUE,0.106007713258899,FALSE
4507,"N",0.0940833144769736,"N",FALSE,0.0940833144769736,TRUE
4518,"N",0.0885648786930505,"N",FALSE,0.0885648786930505,TRUE
4524,"N",0.0635858937234504,"N",FALSE,0.0635858937234504,TRUE
4529,"N",0.109470283760538,"Y",TRUE,0.109470283760538,FALSE
4612,"N",0.0763565506516143,"N",FALSE,0.0763565506516143,TRUE
4613,"N",0.0202017227586135,"N",FALSE,0.0202017227586135,TRUE
4642,"N",0.0925083816381126,"N",FALSE,0.0925083816381126,TRUE
4658,"N",0.0904304599930759,"N",FALSE,0.0904304599930759,TRUE
4664,"N",0.136088901749084,"Y",TRUE,0.136088901749084,FALSE
4677,"N",0.107405550321512,"Y",TRUE,0.107405550321512,FALSE
4704,"N",0.191871984725746,"Y",TRUE,0.191871984725746,FALSE
4722,"N",0.0775759279982722,"N",FALSE,0.0775759279982722,TRUE
4726,"N",0.113766120587384,"Y",TRUE,0.113766120587384,FALSE
4766,"N",0.111166011303295,"Y",TRUE,0.111166011303295,FALSE
4769,"N",0.101135154808654,"Y",TRUE,0.101135154808654,FALSE
4807,"N",0.0973933126053491,"N",FALSE,0.0973933126053491,TRUE
4827,"N",0.0797620467043337,"N",FALSE,0.0797620467043337,TRUE
4838,"N",0.0839275224725424,"N",FALSE,0.0839275224725424,TRUE
4848,"N",0.151525995077181,"Y",TRUE,0.151525995077181,FALSE
4876,"N",0.095934670557807,"N",FALSE,0.095934670557807,TRUE
4887,"N",0.149831731054894,"Y",TRUE,0.149831731054894,FALSE
4888,"N",0.0860050989069184,"N",FALSE,0.0860050989069184,TRUE
4897,"N",0.0671679749687392,"N",FALSE,0.0671679749687392,TRUE
4898,"N",0.0826577233337297,"N",FALSE,0.0826577233337297,TRUE
4914,"N",0.020279205319191,"N",FALSE,0.020279205319191,TRUE
4924,"N",0.0661994282061262,"N",FALSE,0.0661994282061262,TRUE
4926,"N",0.0695714372225645,"N",FALSE,0.0695714372225645,TRUE
4937,"N",0.168753296904608,"Y",TRUE,0.168753296904608,FALSE
4940,"N",0.160620273945832,"Y",TRUE,0.160620273945832,FALSE
4941,"N",0.135807956723455,"Y",TRUE,0.135807956723455,FALSE
4949,"N",0.115353207970936,"Y",TRUE,0.115353207970936,FALSE
4950,"N",0.0849479888157977,"N",FALSE,0.0849479888157977,TRUE
5010,"N",0.0764072339067412,"N",FALSE,0.0764072339067412,TRUE
5020,"N",0.105615433940355,"Y",TRUE,0.105615433940355,FALSE
5031,"N",0.097836015581265,"N",FALSE,0.097836015581265,TRUE
5105,"N",0.0205373556737822,"N",FALSE,0.0205373556737822,TRUE
5110,"N",0.0790025087460641,"N",FALSE,0.0790025087460641,TRUE
5112,"N",0.0697836871418381,"N",FALSE,0.0697836871418381,TRUE
5146,"N",0.0916865030495804,"N",FALSE,0.0916865030495804,TRUE
5179,"N",0.0984800219953094,"N",FALSE,0.0984800219953094,TRUE
5201,"N",0.0832831806650442,"N",FALSE,0.0832831806650442,TRUE
5236,"N",0.168323680452121,"Y",TRUE,0.168323680452121,FALSE
5286,"N",0.0874685168070046,"N",FALSE,0.0874685168070046,TRUE
5316,"N",0.0670345302628939,"N",FALSE,0.0670345302628939,TRUE
5331,"N",0.129302193582689,"Y",TRUE,0.129302193582689,FALSE
5333,"N",0.169169151110246,"Y",TRUE,0.169169151110246,FALSE
5339,"N",0.0933876343258472,"N",FALSE,0.0933876343258472,TRUE
5348,"N",0.0998236282381636,"N",FALSE,0.0998236282381636,TRUE
5413,"N",0.113145379236979,"Y",TRUE,0.113145379236979,FALSE
5430,"N",0.12909340579401,"Y",TRUE,0.12909340579401,FALSE
5480,"N",0.0913533205949643,"N",FALSE,0.0913533205949643,TRUE
5527,"N",0.0922072451402505,"N",FALSE,0.0922072451402505,TRUE
5587,"N",0.0659645195094025,"N",FALSE,0.0659645195094025,TRUE
5591,"N",0.0680652390696737,"N",FALSE,0.0680652390696737,TRUE
5593,"N",0.0775766474997373,"N",FALSE,0.0775766474997373,TRUE
5600,"N",0.136850335282352,"Y",TRUE,0.136850335282352,FALSE
5622,"N",0.131839661183526,"Y",TRUE,0.131839661183526,FALSE
5705,"N",0.186677969573067,"Y",TRUE,0.186677969573067,FALSE
5709,"N",0.189167781319028,"Y",TRUE,0.189167781319028,FALSE
5760,"N",0.0792877592257789,"N",FALSE,0.0792877592257789,TRUE
5776,"N",0.0838735081329652,"N",FALSE,0.0838735081329652,TRUE
5824,"N",0.0928612214107407,"N",FALSE,0.0928612214107407,TRUE
5831,"N",0.108346236667359,"Y",TRUE,0.108346236667359,FALSE
5849,"N",0.0867113387105214,"N",FALSE,0.0867113387105214,TRUE
5863,"N",0.0921190361406033,"N",FALSE,0.0921190361406033,TRUE
5914,"N",0.126515616806144,"Y",TRUE,0.126515616806144,FALSE
5966,"N",0.117396087039172,"Y",TRUE,0.117396087039172,FALSE
6050,"N",0.0838713611592632,"N",FALSE,0.0838713611592632,TRUE
6081,"N",0.0199083379144372,"N",FALSE,0.0199083379144372,TRUE
6142,"N",0.116515500436208,"Y",TRUE,0.116515500436208,FALSE
6174,"N",0.0851259760771135,"N",FALSE,0.0851259760771135,TRUE
6176,"N",0.0759355598282317,"N",FALSE,0.0759355598282317,TRUE
6233,"N",0.167527577774085,"Y",TRUE,0.167527577774085,FALSE
6236,"N",0.177443698918578,"Y",TRUE,0.177443698918578,FALSE
6256,"N",0.0893773581023486,"N",FALSE,0.0893773581023486,TRUE
6264,"N",0.105446668634641,"Y",TRUE,0.105446668634641,FALSE
6280,"N",0.140811479308587,"Y",TRUE,0.140811479308587,FALSE
6333,"N",0.111390171296203,"Y",TRUE,0.111390171296203,FALSE
6350,"N",0.0927188289128061,"N",FALSE,0.0927188289128061,TRUE
6368,"N",0.17309699417061,"Y",TRUE,0.17309699417061,FALSE
6369,"N",0.0938647599727687,"N",FALSE,0.0938647599727687,TRUE
6429,"N",0.196433799128385,"Y",TRUE,0.196433799128385,FALSE
6444,"N",0.0696239715049381,"N",FALSE,0.0696239715049381,TRUE
162,"N",0.0915976933037385,"N",FALSE,0.0915976933037385,TRUE
510,"N",0.0870823930173487,"N",FALSE,0.0870823930173487,TRUE
719,"N",0.0956533769242515,"N",FALSE,0.0956533769242515,TRUE
800,"N",0.0947525126834723,"N",FALSE,0.0947525126834723,TRUE
1047,"N",0.104396936821194,"Y",TRUE,0.104396936821194,FALSE
1183,"N",0.0687647708319751,"N",FALSE,0.0687647708319751,TRUE
1184,"N",0.106097237758634,"Y",TRUE,0.106097237758634,FALSE
1216,"N",0.126842333194622,"Y",TRUE,0.126842333194622,FALSE
1257,"N",0.119800141148968,"Y",TRUE,0.119800141148968,FALSE
1400,"N",0.109234165426903,"Y",TRUE,0.109234165426903,FALSE
1591,"N",0.0790634916892501,"N",FALSE,0.0790634916892501,TRUE
1661,"N",0.101884826002539,"Y",TRUE,0.101884826002539,FALSE
2051,"N",0.0851852179207286,"N",FALSE,0.0851852179207286,TRUE
