"UniqueID","Popular.fctr","Popular.fctr.All.X..rcv.glmnet.prob","Popular.fctr.All.X..rcv.glmnet","Popular.fctr.All.X..rcv.glmnet.err","Popular.fctr.All.X..rcv.glmnet.err.abs","Popular.fctr.All.X..rcv.glmnet.is.acc"
4847,"N",0.0252322683152417,"N",FALSE,0.0252322683152417,TRUE
4935,"N",0.0561433862514946,"N",FALSE,0.0561433862514946,TRUE
5024,"N",0.0297087111740327,"N",FALSE,0.0297087111740327,TRUE
5611,"N",0.0561818427691026,"N",FALSE,0.0561818427691026,TRUE
5735,"N",0.0253963467668079,"N",FALSE,0.0253963467668079,TRUE
5832,"N",0.0666271739040809,"N",FALSE,0.0666271739040809,TRUE
6528,"N",0.025022242958343,"N",FALSE,0.025022242958343,TRUE
4377,"N",0.81214281987715,"Y",TRUE,0.81214281987715,FALSE
5523,"N",0.809212221559584,"Y",TRUE,0.809212221559584,FALSE
195,"N",0.00675189531022809,"N",FALSE,0.00675189531022809,TRUE
290,"N",0.0203329557287409,"N",FALSE,0.0203329557287409,TRUE
549,"N",0.038343834337313,"N",FALSE,0.038343834337313,TRUE
552,"N",0.00667389542373661,"N",FALSE,0.00667389542373661,TRUE
642,"N",0.017922020554956,"N",FALSE,0.017922020554956,TRUE
643,"N",0.00803504646019433,"N",FALSE,0.00803504646019433,TRUE
644,"N",0.00675189531022809,"N",FALSE,0.00675189531022809,TRUE
737,"N",0.0707858821971156,"N",FALSE,0.0707858821971156,TRUE
749,"N",0.00651673733767936,"N",FALSE,0.00651673733767936,TRUE
783,"N",0.0228304738066188,"N",FALSE,0.0228304738066188,TRUE
831,"N",0.0195852689160338,"N",FALSE,0.0195852689160338,TRUE
835,"N",0.00499397095805819,"N",FALSE,0.00499397095805819,TRUE
837,"N",0.0108816423981174,"N",FALSE,0.0108816423981174,TRUE
906,"N",0.0322880162659441,"N",FALSE,0.0322880162659441,TRUE
1143,"N",0.00891049012919852,"N",FALSE,0.00891049012919852,TRUE
1181,"N",0.142472149225531,"Y",TRUE,0.142472149225531,FALSE
1221,"N",0.0236972222171683,"N",FALSE,0.0236972222171683,TRUE
1225,"N",0.0110601461870452,"N",FALSE,0.0110601461870452,TRUE
1229,"N",0.0110244431716998,"N",FALSE,0.0110244431716998,TRUE
1266,"N",0.223681905551155,"Y",TRUE,0.223681905551155,FALSE
1320,"N",0.00490035103099281,"N",FALSE,0.00490035103099281,TRUE
1592,"N",0.0197027918553384,"N",FALSE,0.0197027918553384,TRUE
1601,"N",0.0310377704107114,"N",FALSE,0.0310377704107114,TRUE
1722,"N",0.00743969190602611,"N",FALSE,0.00743969190602611,TRUE
1783,"N",0.0720717665194395,"N",FALSE,0.0720717665194395,TRUE
1841,"N",0.0334637187532389,"N",FALSE,0.0334637187532389,TRUE
1933,"N",0.0941591699070752,"N",FALSE,0.0941591699070752,TRUE
1956,"N",0.0109887415195492,"N",FALSE,0.0109887415195492,TRUE
1957,"N",0.0304429573217296,"N",FALSE,0.0304429573217296,TRUE
1961,"N",0.00499397095805819,"N",FALSE,0.00499397095805819,TRUE
1964,"N",0.0126354928305161,"N",FALSE,0.0126354928305161,TRUE
2232,"N",0.0223807400003049,"N",FALSE,0.0223807400003049,TRUE
2335,"N",0.00941508201710004,"N",FALSE,0.00941508201710004,TRUE
2341,"N",0.0117390512606333,"N",FALSE,0.0117390512606333,TRUE
2448,"N",0.0132844063211357,"N",FALSE,0.0132844063211357,TRUE
2551,"N",0.00513185015496687,"N",FALSE,0.00513185015496687,TRUE
2789,"N",0.0105960444229185,"N",FALSE,0.0105960444229185,TRUE
2887,"N",0.0119895995452776,"N",FALSE,0.0119895995452776,TRUE
2888,"N",0.00508621198897755,"N",FALSE,0.00508621198897755,TRUE
2926,"N",0.0399665199729044,"N",FALSE,0.0399665199729044,TRUE
2984,"N",0.0134652970530005,"N",FALSE,0.0134652970530005,TRUE
3081,"N",0.00494734073844112,"N",FALSE,0.00494734073844112,TRUE
3286,"N",0.00952282491321057,"N",FALSE,0.00952282491321057,TRUE
3372,"N",0.00659551635647699,"N",FALSE,0.00659551635647699,TRUE
3383,"N",0.0289090272203636,"N",FALSE,0.0289090272203636,TRUE
3509,"N",0.0480344456101785,"N",FALSE,0.0480344456101785,TRUE
3581,"N",0.0106674485206646,"N",FALSE,0.0106674485206646,TRUE
3675,"N",0.0261482475743578,"N",FALSE,0.0261482475743578,TRUE
3678,"N",0.00894664778299393,"N",FALSE,0.00894664778299393,TRUE
3685,"N",0.0120254174303738,"N",FALSE,0.0120254174303738,TRUE
3913,"N",0.0163711107972707,"N",FALSE,0.0163711107972707,TRUE
3918,"N",0.00574340491155358,"N",FALSE,0.00574340491155358,TRUE
3920,"N",0.0108816423981174,"N",FALSE,0.0108816423981174,TRUE
4098,"N",0.0137553591857896,"N",FALSE,0.0137553591857896,TRUE
4202,"N",0.00675189531022809,"N",FALSE,0.00675189531022809,TRUE
4215,"N",0.0115960044692577,"N",FALSE,0.0115960044692577,TRUE
4328,"N",0.0133205608336444,"N",FALSE,0.0133205608336444,TRUE
4436,"N",0.0114887694603042,"N",FALSE,0.0114887694603042,TRUE
4705,"N",0.0731636500823704,"N",FALSE,0.0731636500823704,TRUE
4720,"N",0.00582735907030554,"N",FALSE,0.00582735907030554,TRUE
4723,"N",0.0124198993795828,"N",FALSE,0.0124198993795828,TRUE
4930,"N",0.0142285027856063,"N",FALSE,0.0142285027856063,TRUE
4977,"N",0.0783212973635455,"N",FALSE,0.0783212973635455,TRUE
5053,"N",0.17379228501099,"Y",TRUE,0.17379228501099,FALSE
5078,"N",0.0347532075640312,"N",FALSE,0.0347532075640312,TRUE
5113,"N",0.0177692594847479,"N",FALSE,0.0177692594847479,TRUE
5192,"N",0.0634416615865655,"N",FALSE,0.0634416615865655,TRUE
5322,"N",0.00522222436378084,"N",FALSE,0.00522222436378084,TRUE
5401,"N",0.0211688335561301,"N",FALSE,0.0211688335561301,TRUE
5441,"N",0.146024606114187,"Y",TRUE,0.146024606114187,FALSE
5574,"N",0.0107745469731554,"N",FALSE,0.0107745469731554,TRUE
5592,"N",0.00522222436378084,"N",FALSE,0.00522222436378084,TRUE
5899,"N",0.0280653726896889,"N",FALSE,0.0280653726896889,TRUE
5991,"N",0.0208492125861967,"N",FALSE,0.0208492125861967,TRUE
6091,"N",0.00499397095805819,"N",FALSE,0.00499397095805819,TRUE
6187,"N",0.00725089159671439,"N",FALSE,0.00725089159671439,TRUE
6193,"N",0.0211688335561301,"N",FALSE,0.0211688335561301,TRUE
6299,"N",0.0138280024390717,"N",FALSE,0.0138280024390717,TRUE
6379,"N",0.0282421844519927,"N",FALSE,0.0282421844519927,TRUE
6381,"N",0.00891049012919852,"N",FALSE,0.00891049012919852,TRUE
6430,"N",0.0108102454468456,"N",FALSE,0.0108102454468456,TRUE
6445,"N",0.011524510072398,"N",FALSE,0.011524510072398,TRUE
3,"N",0.133320325814855,"Y",TRUE,0.133320325814855,FALSE
29,"N",0.0482555019623218,"N",FALSE,0.0482555019623218,TRUE
42,"N",0.0489037588839412,"N",FALSE,0.0489037588839412,TRUE
83,"N",0.0573317881318995,"N",FALSE,0.0573317881318995,TRUE
90,"N",0.0301313346226704,"N",FALSE,0.0301313346226704,TRUE
96,"N",0.00396122554331556,"N",FALSE,0.00396122554331556,TRUE
97,"N",0.0292695290831244,"N",FALSE,0.0292695290831244,TRUE
127,"N",0.0835386325764225,"N",FALSE,0.0835386325764225,TRUE
161,"N",0.0642145192055738,"N",FALSE,0.0642145192055738,TRUE
170,"N",0.0310805243623937,"N",FALSE,0.0310805243623937,TRUE
184,"N",0.00396122554331556,"N",FALSE,0.00396122554331556,TRUE
191,"N",0.0437737564999514,"N",FALSE,0.0437737564999514,TRUE
192,"N",0.0385862445779932,"N",FALSE,0.0385862445779932,TRUE
204,"N",0.109898099925411,"Y",TRUE,0.109898099925411,FALSE
244,"N",0.0463229264994437,"N",FALSE,0.0463229264994437,TRUE
262,"N",0.0400945315656279,"N",FALSE,0.0400945315656279,TRUE
281,"N",0.00396122554331556,"N",FALSE,0.00396122554331556,TRUE
322,"N",0.126172522934275,"Y",TRUE,0.126172522934275,FALSE
354,"N",0.29978859938254,"Y",TRUE,0.29978859938254,FALSE
365,"N",0.0667288247355669,"N",FALSE,0.0667288247355669,TRUE
453,"N",0.0719513582307201,"N",FALSE,0.0719513582307201,TRUE
458,"N",0.105365938077187,"Y",TRUE,0.105365938077187,FALSE
475,"N",0.0533107521877535,"N",FALSE,0.0533107521877535,TRUE
486,"N",0.0455001720679517,"N",FALSE,0.0455001720679517,TRUE
497,"N",0.0444989523784139,"N",FALSE,0.0444989523784139,TRUE
501,"N",0.0681499391333587,"N",FALSE,0.0681499391333587,TRUE
508,"N",0.154235010299638,"Y",TRUE,0.154235010299638,FALSE
521,"N",0.0250472609628319,"N",FALSE,0.0250472609628319,TRUE
524,"N",0.0393835576343035,"N",FALSE,0.0393835576343035,TRUE
527,"N",0.0377915208339723,"N",FALSE,0.0377915208339723,TRUE
532,"N",0.0653171292369529,"N",FALSE,0.0653171292369529,TRUE
546,"N",0.0463229264994437,"N",FALSE,0.0463229264994437,TRUE
593,"N",0.0431412200615924,"N",FALSE,0.0431412200615924,TRUE
609,"N",0.0316854089912587,"N",FALSE,0.0316854089912587,TRUE
666,"N",0.0636155267169816,"N",FALSE,0.0636155267169816,TRUE
669,"N",0.0518938177537773,"N",FALSE,0.0518938177537773,TRUE
671,"N",0.0713303990124374,"N",FALSE,0.0713303990124374,TRUE
721,"N",0.0332446807229655,"N",FALSE,0.0332446807229655,TRUE
744,"N",0.0439548242302888,"N",FALSE,0.0439548242302888,TRUE
751,"N",0.0958235842076163,"N",FALSE,0.0958235842076163,TRUE
757,"N",0.143907309487627,"Y",TRUE,0.143907309487627,FALSE
775,"N",0.0563671383799959,"N",FALSE,0.0563671383799959,TRUE
807,"N",0.0335051774507603,"N",FALSE,0.0335051774507603,TRUE
830,"N",0.170677401900381,"Y",TRUE,0.170677401900381,FALSE
851,"N",0.0302175660082672,"N",FALSE,0.0302175660082672,TRUE
865,"N",0.0411651060410126,"N",FALSE,0.0411651060410126,TRUE
968,"N",0.110981628152007,"Y",TRUE,0.110981628152007,FALSE
1031,"N",0.062422670366555,"N",FALSE,0.062422670366555,TRUE
1044,"N",0.0365601844817749,"N",FALSE,0.0365601844817749,TRUE
1075,"N",0.0289250123655602,"N",FALSE,0.0289250123655602,TRUE
1108,"N",0.047425033308574,"N",FALSE,0.047425033308574,TRUE
1114,"N",0.0321179471200202,"N",FALSE,0.0321179471200202,TRUE
1130,"N",0.0477937156107576,"N",FALSE,0.0477937156107576,TRUE
1146,"N",0.0303038080876143,"N",FALSE,0.0303038080876143,TRUE
1164,"N",0.0399165856983289,"N",FALSE,0.0399165856983289,TRUE
1169,"N",0.0569453785697749,"N",FALSE,0.0569453785697749,TRUE
1185,"N",0.0247879079295781,"N",FALSE,0.0247879079295781,TRUE
1207,"N",0.220972464807797,"Y",TRUE,0.220972464807797,FALSE
1235,"N",0.146032513544146,"Y",TRUE,0.146032513544146,FALSE
1237,"N",0.140477537268468,"Y",TRUE,0.140477537268468,FALSE
1249,"N",0.0625218145034066,"N",FALSE,0.0625218145034066,TRUE
1251,"N",0.0691708092732095,"N",FALSE,0.0691708092732095,TRUE
1262,"N",0.0414335405644651,"N",FALSE,0.0414335405644651,TRUE
1285,"N",0.035684103620796,"N",FALSE,0.035684103620796,TRUE
1300,"N",0.0441360456761713,"N",FALSE,0.0441360456761713,TRUE
1330,"N",0.107861994338097,"Y",TRUE,0.107861994338097,FALSE
1395,"N",0.204713449214848,"Y",TRUE,0.204713449214848,FALSE
1446,"N",0.0371751266795512,"N",FALSE,0.0371751266795512,TRUE
1447,"N",0.074138526639291,"N",FALSE,0.074138526639291,TRUE
1501,"N",0.046965107313493,"N",FALSE,0.046965107313493,TRUE
1537,"N",0.0333314917640451,"N",FALSE,0.0333314917640451,TRUE
1542,"N",0.139035380834834,"Y",TRUE,0.139035380834834,FALSE
1594,"N",0.0359466387850209,"N",FALSE,0.0359466387850209,TRUE
1627,"N",0.110981628152007,"Y",TRUE,0.110981628152007,FALSE
1652,"N",0.0435928418065134,"N",FALSE,0.0435928418065134,TRUE
1676,"N",0.0328976429664599,"N",FALSE,0.0328976429664599,TRUE
1699,"N",0.0409863272745658,"N",FALSE,0.0409863272745658,TRUE
1705,"N",0.248637839497665,"Y",TRUE,0.248637839497665,FALSE
1712,"N",0.0461398110627887,"N",FALSE,0.0461398110627887,TRUE
1737,"N",0.11110225854051,"Y",TRUE,0.11110225854051,FALSE
1739,"N",0.0361217984299817,"N",FALSE,0.0361217984299817,TRUE
1774,"N",0.0724701626596827,"N",FALSE,0.0724701626596827,TRUE
1802,"N",0.0676413144777089,"N",FALSE,0.0676413144777089,TRUE
1813,"N",0.0355092142762112,"N",FALSE,0.0355092142762112,TRUE
1833,"N",0.0601553612172796,"N",FALSE,0.0601553612172796,TRUE
1836,"N",0.036034204868731,"N",FALSE,0.036034204868731,TRUE
1846,"N",0.0470570104655935,"N",FALSE,0.0470570104655935,TRUE
1875,"N",0.0567524488734235,"N",FALSE,0.0567524488734235,TRUE
1906,"N",0.143245452951821,"Y",TRUE,0.143245452951821,FALSE
1909,"N",0.05123596394737,"N",FALSE,0.05123596394737,TRUE
1916,"N",0.0444081675211601,"N",FALSE,0.0444081675211601,TRUE
1942,"N",0.0242685499972927,"N",FALSE,0.0242685499972927,TRUE
1946,"N",0.285231155774045,"Y",TRUE,0.285231155774045,FALSE
2001,"N",0.0475171419009246,"N",FALSE,0.0475171419009246,TRUE
2018,"N",0.123278326390602,"Y",TRUE,0.123278326390602,FALSE
2023,"N",0.047978305318928,"N",FALSE,0.047978305318928,TRUE
2038,"N",0.103125898871485,"Y",TRUE,0.103125898871485,FALSE
2164,"N",0.0609411703355358,"N",FALSE,0.0609411703355358,TRUE
2206,"N",0.047425033308574,"N",FALSE,0.047425033308574,TRUE
2212,"N",0.0362970686850179,"N",FALSE,0.0362970686850179,TRUE
2214,"N",0.0297003255868841,"N",FALSE,0.0297003255868841,TRUE
2231,"N",0.030907830912879,"N",FALSE,0.030907830912879,TRUE
2235,"N",0.061927658529079,"N",FALSE,0.061927658529079,TRUE
2237,"N",0.0273752503914053,"N",FALSE,0.0273752503914053,TRUE
2250,"N",0.0917377218373325,"N",FALSE,0.0917377218373325,TRUE
2303,"N",0.0408076895681272,"N",FALSE,0.0408076895681272,TRUE
2321,"N",0.0606461404512441,"N",FALSE,0.0606461404512441,TRUE
2358,"N",0.0399165856983289,"N",FALSE,0.0399165856983289,TRUE
2367,"N",0.082994346123237,"N",FALSE,0.082994346123237,TRUE
2373,"N",0.0436832800664384,"N",FALSE,0.0436832800664384,TRUE
2384,"N",0.0267724110268904,"N",FALSE,0.0267724110268904,TRUE
2455,"N",0.147901094294171,"Y",TRUE,0.147901094294171,FALSE
2461,"N",0.0532159802684694,"N",FALSE,0.0532159802684694,TRUE
2495,"N",0.0441360456761713,"N",FALSE,0.0441360456761713,TRUE
2522,"N",0.0423306647504954,"N",FALSE,0.0423306647504954,TRUE
2561,"N",0.0921885736439407,"N",FALSE,0.0921885736439407,TRUE
2580,"N",0.118426787984482,"Y",TRUE,0.118426787984482,FALSE
2592,"N",0.0450444816886628,"N",FALSE,0.0450444816886628,TRUE
2633,"N",0.272072410323229,"Y",TRUE,0.272072410323229,FALSE
2696,"N",0.12290262204777,"Y",TRUE,0.12290262204777,FALSE
2698,"N",0.116456971158169,"Y",TRUE,0.116456971158169,FALSE
2703,"N",0.0478859897000986,"N",FALSE,0.0478859897000986,TRUE
2739,"N",0.117440377187807,"Y",TRUE,0.117440377187807,FALSE
2765,"N",0.0930926288317966,"N",FALSE,0.0930926288317966,TRUE
2799,"N",0.0579127816046781,"N",FALSE,0.0579127816046781,TRUE
2804,"N",0.0388517230223908,"N",FALSE,0.0388517230223908,TRUE
2841,"N",0.131776693263408,"Y",TRUE,0.131776693263408,FALSE
2843,"N",0.0459568567410555,"N",FALSE,0.0459568567410555,TRUE
2860,"N",0.0330711210499418,"N",FALSE,0.0330711210499418,TRUE
2875,"N",0.00396122554331556,"N",FALSE,0.00396122554331556,TRUE
2879,"N",0.0331578905654403,"N",FALSE,0.0331578905654403,TRUE
2891,"N",0.054165704839245,"N",FALSE,0.054165704839245,TRUE
2898,"N",0.100553974844414,"Y",TRUE,0.100553974844414,FALSE
3016,"N",0.0380561472573231,"N",FALSE,0.0380561472573231,TRUE
3029,"N",0.0687618813121059,"N",FALSE,0.0687618813121059,TRUE
3051,"N",0.134870423759522,"Y",TRUE,0.134870423759522,FALSE
3058,"N",0.042780600792962,"N",FALSE,0.042780600792962,TRUE
3069,"N",0.275591863882544,"Y",TRUE,0.275591863882544,FALSE
3083,"N",0.0284083763699139,"N",FALSE,0.0284083763699139,TRUE
3090,"N",0.0815849531031227,"N",FALSE,0.0815849531031227,TRUE
3115,"N",0.0361217984299817,"N",FALSE,0.0361217984299817,TRUE
3153,"N",0.0916251314116431,"N",FALSE,0.0916251314116431,TRUE
3198,"N",0.0734070805866939,"N",FALSE,0.0734070805866939,TRUE
3215,"N",0.122152463771218,"Y",TRUE,0.122152463771218,FALSE
3234,"N",0.0525538181196294,"N",FALSE,0.0525538181196294,TRUE
3250,"N",0.114499201724503,"Y",TRUE,0.114499201724503,FALSE
3279,"N",0.00396122554331556,"N",FALSE,0.00396122554331556,TRUE
3293,"N",0.0234875289712052,"N",FALSE,0.0234875289712052,TRUE
3298,"N",0.0705051754510571,"N",FALSE,0.0705051754510571,TRUE
3331,"N",0.0525538181196294,"N",FALSE,0.0525538181196294,TRUE
3365,"N",0.029355673670467,"N",FALSE,0.029355673670467,TRUE
3369,"N",0.00396122554331556,"N",FALSE,0.00396122554331556,TRUE
3378,"N",0.147499978022292,"Y",TRUE,0.147499978022292,FALSE
3382,"N",0.0610396074983896,"N",FALSE,0.0610396074983896,TRUE
3391,"N",0.149509394023312,"Y",TRUE,0.149509394023312,FALSE
3450,"N",0.061927658529079,"N",FALSE,0.061927658529079,TRUE
3513,"N",0.0630182451917264,"N",FALSE,0.0630182451917264,TRUE
3531,"N",0.0779381046585932,"N",FALSE,0.0779381046585932,TRUE
3669,"N",0.126172522934275,"Y",TRUE,0.126172522934275,FALSE
3679,"N",0.0622245239262786,"N",FALSE,0.0622245239262786,TRUE
3690,"N",0.0378796987465691,"N",FALSE,0.0378796987465691,TRUE
3762,"N",0.0397387754023289,"N",FALSE,0.0397387754023289,TRUE
3769,"N",0.117563514361875,"Y",TRUE,0.117563514361875,FALSE
3779,"N",0.025479107749266,"N",FALSE,0.025479107749266,TRUE
3780,"N",0.0384978158927822,"N",FALSE,0.0384978158927822,TRUE
3799,"N",0.0435928418065134,"N",FALSE,0.0435928418065134,TRUE
3831,"N",0.0266001126661605,"N",FALSE,0.0266001126661605,TRUE
3872,"N",0.0810450906944543,"N",FALSE,0.0810450906944543,TRUE
3902,"N",0.00396122554331556,"N",FALSE,0.00396122554331556,TRUE
3916,"N",0.0435928418065134,"N",FALSE,0.0435928418065134,TRUE
3929,"N",0.0298727010739188,"N",FALSE,0.0298727010739188,TRUE
3979,"N",0.0445897761585954,"N",FALSE,0.0445897761585954,TRUE
4007,"N",0.0536902848352157,"N",FALSE,0.0536902848352157,TRUE
4038,"N",0.156958317565929,"Y",TRUE,0.156958317565929,FALSE
4040,"N",0.041523090196252,"N",FALSE,0.041523090196252,TRUE
4065,"N",0.042870699461585,"N",FALSE,0.042870699461585,TRUE
4105,"N",0.00396122554331556,"N",FALSE,0.00396122554331556,TRUE
4129,"N",0.0272030365354572,"N",FALSE,0.0272030365354572,TRUE
4135,"N",0.0887149971159632,"N",FALSE,0.0887149971159632,TRUE
4143,"N",0.0851788667369465,"N",FALSE,0.0851788667369465,TRUE
4216,"N",0.0717441772337791,"N",FALSE,0.0717441772337791,TRUE
4261,"N",0.0418816487827941,"N",FALSE,0.0418816487827941,TRUE
4269,"N",0.151393459659263,"Y",TRUE,0.151393459659263,FALSE
4296,"N",0.0973145996150563,"N",FALSE,0.0973145996150563,TRUE
4298,"N",0.108579040663361,"Y",TRUE,0.108579040663361,FALSE
4308,"N",0.036034204868731,"N",FALSE,0.036034204868731,TRUE
4350,"N",0.0465979029666777,"N",FALSE,0.0465979029666777,TRUE
4366,"N",0.0712270760199108,"N",FALSE,0.0712270760199108,TRUE
4369,"N",0.0611380916345965,"N",FALSE,0.0611380916345965,TRUE
4391,"N",0.0417919549221578,"N",FALSE,0.0417919549221578,TRUE
4416,"N",0.00396122554331556,"N",FALSE,0.00396122554331556,TRUE
4422,"N",0.0411651060410126,"N",FALSE,0.0411651060410126,TRUE
4453,"N",0.0559825580170961,"N",FALSE,0.0559825580170961,TRUE
4455,"N",0.063416242974721,"N",FALSE,0.063416242974721,TRUE
4461,"N",0.155186283405791,"Y",TRUE,0.155186283405791,FALSE
4502,"N",0.0659209909532575,"N",FALSE,0.0659209909532575,TRUE
4507,"N",0.0587873875850295,"N",FALSE,0.0587873875850295,TRUE
4518,"N",0.0539754026677849,"N",FALSE,0.0539754026677849,TRUE
4524,"N",0.0309941707884633,"N",FALSE,0.0309941707884633,TRUE
4529,"N",0.106789661462606,"Y",TRUE,0.106789661462606,FALSE
4612,"N",0.0435024416337232,"N",FALSE,0.0435024416337232,TRUE
4613,"N",0.00396122554331556,"N",FALSE,0.00396122554331556,TRUE
4642,"N",0.0381444181447997,"N",FALSE,0.0381444181447997,TRUE
4658,"N",0.0431412200615924,"N",FALSE,0.0431412200615924,TRUE
4664,"N",0.111585256262541,"Y",TRUE,0.111585256262541,FALSE
4677,"N",0.0662235686884084,"N",FALSE,0.0662235686884084,TRUE
4704,"N",0.306453592179709,"Y",TRUE,0.306453592179709,FALSE
4722,"N",0.0444081675211601,"N",FALSE,0.0444081675211601,TRUE
4726,"N",0.0374391147004891,"N",FALSE,0.0374391147004891,TRUE
4766,"N",0.0561747570641802,"N",FALSE,0.0561747570641802,TRUE
4769,"N",0.048440508482773,"N",FALSE,0.048440508482773,TRUE
4807,"N",0.0556946006119739,"N",FALSE,0.0556946006119739,TRUE
4827,"N",0.0482555019623218,"N",FALSE,0.0482555019623218,TRUE
4838,"N",0.062422670366555,"N",FALSE,0.062422670366555,TRUE
4848,"N",0.10394914954584,"Y",TRUE,0.10394914954584,FALSE
4876,"N",0.0453177771220633,"N",FALSE,0.0453177771220633,TRUE
4887,"N",0.152879588686938,"Y",TRUE,0.152879588686938,FALSE
4888,"N",0.041523090196252,"N",FALSE,0.041523090196252,TRUE
4897,"N",0.0267724110268904,"N",FALSE,0.0267724110268904,TRUE
4898,"N",0.0408969908433903,"N",FALSE,0.0408969908433903,TRUE
4914,"N",0.00396122554331556,"N",FALSE,0.00396122554331556,TRUE
4924,"N",0.0359466387850209,"N",FALSE,0.0359466387850209,TRUE
4926,"N",0.0376152569615102,"N",FALSE,0.0376152569615102,TRUE
4937,"N",0.137337889529713,"Y",TRUE,0.137337889529713,FALSE
4940,"N",0.134353008034632,"Y",TRUE,0.134353008034632,FALSE
4941,"N",0.0950241467585721,"N",FALSE,0.0950241467585721,TRUE
4949,"N",0.0715371908532957,"N",FALSE,0.0715371908532957,TRUE
4950,"N",0.0398276636640678,"N",FALSE,0.0398276636640678,TRUE
5010,"N",0.0431412200615924,"N",FALSE,0.0431412200615924,TRUE
5020,"N",0.0431412200615924,"N",FALSE,0.0431412200615924,TRUE
5031,"N",0.0473329659329943,"N",FALSE,0.0473329659329943,TRUE
5105,"N",0.00396122554331556,"N",FALSE,0.00396122554331556,TRUE
5110,"N",0.0578158342045237,"N",FALSE,0.0578158342045237,TRUE
5112,"N",0.0425105280843894,"N",FALSE,0.0425105280843894,TRUE
5146,"N",0.0411651060410126,"N",FALSE,0.0411651060410126,TRUE
5179,"N",0.0660218022438189,"N",FALSE,0.0660218022438189,TRUE
5201,"N",0.0535953348466661,"N",FALSE,0.0535953348466661,TRUE
5236,"N",0.0984671406850536,"N",FALSE,0.0984671406850536,TRUE
5286,"N",0.0434120794609539,"N",FALSE,0.0434120794609539,TRUE
5316,"N",0.032204506249544,"N",FALSE,0.032204506249544,TRUE
5331,"N",0.0811529648897108,"N",FALSE,0.0811529648897108,TRUE
5333,"N",0.150584989000643,"Y",TRUE,0.150584989000643,FALSE
5339,"N",0.0369992831098617,"N",FALSE,0.0369992831098617,TRUE
5348,"N",0.0509546797798027,"N",FALSE,0.0509546797798027,TRUE
5413,"N",0.059861454940877,"N",FALSE,0.059861454940877,TRUE
5430,"N",0.0884925149758974,"N",FALSE,0.0884925149758974,TRUE
5480,"N",0.0611380916345965,"N",FALSE,0.0611380916345965,TRUE
5527,"N",0.0421509486338471,"N",FALSE,0.0421509486338471,TRUE
5587,"N",0.0350724494391451,"N",FALSE,0.0350724494391451,TRUE
5591,"N",0.0345491687327829,"N",FALSE,0.0345491687327829,TRUE
5593,"N",0.0445897761585954,"N",FALSE,0.0445897761585954,TRUE
5600,"N",0.0589822540138894,"N",FALSE,0.0589822540138894,TRUE
5622,"N",0.0955949292811811,"N",FALSE,0.0955949292811811,TRUE
5705,"N",0.0850691736394055,"N",FALSE,0.0850691736394055,TRUE
5709,"N",0.101486506840189,"Y",TRUE,0.101486506840189,FALSE
5760,"N",0.0327242444900043,"N",FALSE,0.0327242444900043,TRUE
5776,"N",0.0432314687636819,"N",FALSE,0.0432314687636819,TRUE
5824,"N",0.0342008021958139,"N",FALSE,0.0342008021958139,TRUE
5831,"N",0.0593725443976217,"N",FALSE,0.0593725443976217,TRUE
5849,"N",0.0389402804149449,"N",FALSE,0.0389402804149449,TRUE
5863,"N",0.0494610518815222,"N",FALSE,0.0494610518815222,TRUE
5914,"N",0.0653171292369529,"N",FALSE,0.0653171292369529,TRUE
5966,"N",0.0841933987718565,"N",FALSE,0.0841933987718565,TRUE
6050,"N",0.0420611455388888,"N",FALSE,0.0420611455388888,TRUE
6081,"N",0.00396122554331556,"N",FALSE,0.00396122554331556,TRUE
6142,"N",0.0793257850273639,"N",FALSE,0.0793257850273639,TRUE
6174,"N",0.0436832800664384,"N",FALSE,0.0436832800664384,TRUE
6176,"N",0.0347234965413979,"N",FALSE,0.0347234965413979,TRUE
6233,"N",0.123529027222559,"Y",TRUE,0.123529027222559,FALSE
6236,"N",0.130111757115857,"Y",TRUE,0.130111757115857,FALSE
6256,"N",0.0425105280843894,"N",FALSE,0.0425105280843894,TRUE
6264,"N",0.0662235686884084,"N",FALSE,0.0662235686884084,TRUE
6280,"N",0.134870423759522,"Y",TRUE,0.134870423759522,FALSE
6333,"N",0.0674382020280411,"N",FALSE,0.0674382020280411,TRUE
6350,"N",0.0477937156107576,"N",FALSE,0.0477937156107576,TRUE
6368,"N",0.26474178437411,"Y",TRUE,0.26474178437411,FALSE
6369,"N",0.0616312177265274,"N",FALSE,0.0616312177265274,TRUE
6429,"N",0.338680155966568,"Y",TRUE,0.338680155966568,FALSE
6444,"N",0.0377915208339723,"N",FALSE,0.0377915208339723,TRUE
162,"N",0.0353534336560236,"N",FALSE,0.0353534336560236,TRUE
510,"N",0.0314920270395068,"N",FALSE,0.0314920270395068,TRUE
719,"N",0.0418629066763131,"N",FALSE,0.0418629066763131,TRUE
800,"N",0.0354258449989308,"N",FALSE,0.0354258449989308,TRUE
1047,"N",0.0637742061164407,"N",FALSE,0.0637742061164407,TRUE
1183,"N",0.0180099981510066,"N",FALSE,0.0180099981510066,TRUE
1184,"N",0.0478021267169715,"N",FALSE,0.0478021267169715,TRUE
1216,"N",0.101464755632542,"Y",TRUE,0.101464755632542,FALSE
1257,"N",0.0587218116705132,"N",FALSE,0.0587218116705132,TRUE
